tweet_no,word,tag,ner
9010,guns,NNS,O
9010, ,_SP,O
9010,Winter,NNP,B-TRACK
9010,Kiss,NNP,L-TRACK
9011,Anna,NNP,U-TRACK
9011, ,_SP,O
9011,Stone,NNP,O
9011,Sour,NNP,O
9012, ,_SP,O
9012,Flo,NNP,O
9012,rida,NN,O
9012, ,_SP,O
9012,Good,JJ,B-TRACK
9012,Feeling,NN,L-TRACK
9013,the,DT,B-TRACK
9013,Climb,NNP,L-TRACK
9013,Miley,NNP,O
9013,Cyrus,NNP,O
9013,Acoustic,NNP,O
9013,Version,NNP,O
9014,the,DT,O
9014,brand,NN,O
9014,new,JJ,O
9014,Heavies,NNP,O
9014,forever,RB,U-TRACK
9015,Angel,NNP,U-TRACK
9015,Shaggy,NNP,O
9016,Jack,NNP,O
9016,White,NNP,O
9016,Freedom,NNP,B-TRACK
9016,At,IN,I-TRACK
9016,21,CD,L-TRACK
9017, ,_SP,O
9017,Coldplay,VB,O
9017,Christmas,NNP,B-TRACK
9017,Lights,NNPS,L-TRACK
9018, ,_SP,O
9018,Sunrise,NNP,O
9018,Avenue,NNP,O
9018,Hollywood,NNP,B-TRACK
9018,Hills,NNP,L-TRACK
9018,Radio,NNP,O
9018,TEDDY,NNP,O
9019,The,DT,B-TRACK
9019,loss,NN,L-TRACK
9019, ,_SP,O
9019,Hollywood,NNP,O
9019,Undead,NNP,O
9020, ,_SP,O
9020,Lykke,NNP,O
9020,Li,NNP,O
9020,I,PRP,B-TRACK
9020,Follow,VBP,I-TRACK
9020,Rivers,NNP,L-TRACK
9020,Radio,NNP,O
9020,TEDDY,NNP,O
9020, ,_SP,O
9020,In,IN,O
9020,auf,NNP,O
9020,1029,CD,O
9021,Craig,NNP,O
9021,david,NNP,O
9021, ,_SP,O
9021,Once,RB,B-TRACK
9021,in,IN,I-TRACK
9021,a,DT,I-TRACK
9021,lifetime,NN,L-TRACK
9022,Sam,NNP,O
9022,Tsui,NNP,O
9022,Someone,NN,B-TRACK
9022,Like,IN,I-TRACK
9022,You,PRP,L-TRACK
9022,Adele,NNP,O
9023,Jack,NNP,O
9023,White,NNP,O
9023,Sixteen,NNP,B-TRACK
9023,Saltines,NNPS,L-TRACK
9024,Aeroplane,NNP,O
9024,Superstar,NNP,U-TRACK
9025,CANDY,NNP,U-TRACK
9025,MrChildren,NNP,O
9026,chris,NNP,O
9026,rene,NNP,O
9026, ,_SP,O
9026,young,JJ,B-TRACK
9026,homie,NN,L-TRACK
9027, ,_SP,O
9027,Xavier,NNP,O
9027,Naidoo,NNP,O
9027,Was,VBD,B-TRACK
9027,wir,NN,I-TRACK
9027,alleine,JJ,I-TRACK
9027,nicht,NNS,I-TRACK
9027,schaffen,VBP,L-TRACK
9027,Radio,NNP,O
9027,TEDDY,NNP,O
9027, ,_SP,O
9027,In,IN,O
9027,auf,NNP,O
9027,917,CD,O
9028,Gladys,NNP,O
9028,Knight,NNP,O
9028,The,DT,O
9028,Pips,NNP,O
9028,The,DT,B-TRACK
9028,Look,NNP,I-TRACK
9028,Of,IN,I-TRACK
9028,Love,NN,L-TRACK
9029,The,DT,B-TRACK
9029,last,JJ,I-TRACK
9029,monkey,NN,L-TRACK
9029, ,_SP,O
9029,Crisix,NNP,O
9030, ,_SP,O
9030,Super,NNP,B-TRACK
9030,Sonic,NNP,L-TRACK
9030,by,IN,O
9030,B1A4,NNP,O
9031,Drug,NNP,B-TRACK
9031,Ballad,NNP,L-TRACK
9031,by,IN,O
9031,Eminem,NNP,O
9031,via,IN,O
9032, ,_SP,O
9032,Limp,NNP,O
9032,Bizkit,NNP,O
9032,Behind,IN,B-TRACK
9032,Blue,NNP,I-TRACK
9032,Eyes,NNP,L-TRACK
9032,BB,NNP,O
9032,RADIO,NNP,O
9032, ,_SP,O
9032,In,IN,O
9032,auf,NNP,O
9032,954,CD,O
9033,Tonight,NNP,B-TRACK
9033,'s,POS,I-TRACK
9033,the,DT,I-TRACK
9033,Night,NNP,L-TRACK
9033, ,_SP,O
9033,Pieces,NNP,O
9033,of,IN,O
9033,a,DT,O
9033,Dream,NNP,O
9033,122,CD,O
9033,M,NN,O
9034, ,_SP,O
9034,Olly,NNP,O
9034,Murs,NNPS,O
9034,Heart,NNP,B-TRACK
9034,Skips,NNPS,I-TRACK
9034,A,DT,I-TRACK
9034,Beat,NNP,L-TRACK
9035,Uncle,NNP,B-TRACK
9035,Darrows,NNP,L-TRACK
9035, ,_SP,O
9035,Group,NNP,O
9035,3,NNP,O
9035,751,CD,O
9035,M,NN,O
9036,quero,NNP,O
9036,ser,NN,O
9036,feliz,NNP,O
9036,tambm,NNP,O
9036, ,_SP,O
9036,Natiruts,NNS,O
9037,Trey,NNP,O
9037,songz,VBP,O
9037, ,_SP,O
9037,one,CD,B-TRACK
9037,love,NN,L-TRACK
9038,Laleh,NNP,O
9038, ,_SP,O
9038,Forgive,NNP,B-TRACK
9038,But,CC,I-TRACK
9038,Not,RB,I-TRACK
9038,Forget,VB,L-TRACK
9038,on,RP,O
9039,Ricky,NNP,U-TRACK
9039, ,_SP,O
9039,Game,NNP,O
9040,Warna,NNP,O
9040, ,_SP,O
9040,Sinaran,NNP,U-TRACK
9041,Featuring,VBG,O
9041, ,_SP,O
9041,Fly,NN,U-TRACK
9042, ,_SP,O
9042,Taio,NNP,O
9042,Cruz,NNP,O
9042,There,RB,B-TRACK
9042,She,PRP,I-TRACK
9042,Goes,VBZ,L-TRACK
9042,BB,NNP,O
9042,RADIO,NNP,O
9042, ,_SP,O
9042,In,IN,O
9042,auf,NNP,O
9042,1075,CD,O
9043,Dear,JJ,B-TRACK
9043,God,NNP,L-TRACK
9043, ,_SP,O
9043,Avenged,NNP,O
9043,Sevenfold,NNP,O
9044,Status,NNP,O
9044,Quo,NNP,O
9044,Whatever,WDT,B-TRACK
9044,You,PRP,I-TRACK
9044,Want,VBP,L-TRACK
9045,scream,VB,U-TRACK
9045, ,_SP,O
9045,avenged,VBN,O
9045,sevenfold,NN,O
9046,Slipknot,RB,O
9046, ,_SP,O
9046,Snuff,NNP,U-TRACK
9047,Find,VB,B-TRACK
9047,me,PRP,L-TRACK
9047, ,_SP,O
9047,boyce,NNS,O
9047,avenue,NN,O
9048, ,_SP,O
9048,dit,NNP,O
9048,blijft,JJ,O
9048,gewoon,NNP,O
9048,',CC,O
9048,n,CC,O
9048,mooi,NNP,O
9048,nummer,NN,O
9048,Bon,NNP,O
9048,Jovi,NNP,O
9048, ,_SP,O
9048,Bed,NNP,B-TRACK
9048,of,IN,I-TRACK
9048,roses,NNS,L-TRACK
9049,The,DT,O
9049,Weeknd,NNP,O
9049, ,_SP,O
9049,Wicked,NNP,B-TRACK
9049,Games,NNPS,L-TRACK
9050,My,PRP$,B-TRACK
9050,Curse,NNP,L-TRACK
9050, ,_SP,O
9050,Killswitch,NNP,O
9050,Engage,NNP,O
9050,2006,CD,O
9051,big,NNP,O
9051,bang,NNP,O
9051, ,_SP,O
9051,cafe,NN,U-TRACK
9052,Patrick,NNP,O
9052,Doyle,NNP,O
9052, ,_SP,O
9052,Forgive,NNP,B-TRACK
9052,Me,PRP,L-TRACK
9053,Zero,CD,O
9053,7,CD,O
9053, ,_SP,O
9053,Destiny,NN,U-TRACK
9054,Alex,NNP,O
9054,Clare,NNP,O
9054,Too,RB,B-TRACK
9054,Close,RB,L-TRACK
9055,Swedish,NNP,O
9055,House,NNP,O
9055,Mafia,NNP,O
9055,Greyhound,NNP,U-TRACK
9056,I,PRP,O
9056,Learned,VBD,O
9056,From,IN,O
9056,the,DT,O
9056,BestWhitney,NNP,O
9057,Fred,NNP,O
9057,The,DT,O
9057,Godson,NNP,O
9057,Monique,NNP,B-TRACK
9057,'s,POS,I-TRACK
9057,Room,NN,L-TRACK
9057,I,PRP,O
9057,Do,VBP,O
9057,n't,RB,O
9057,Give,VB,O
9057,A,DT,O
9057,Fuck,NN,O
9058,JLS,NNP,O
9058,She,PRP,B-TRACK
9058,Makes,VBZ,I-TRACK
9058,Me,PRP,I-TRACK
9058,Wanna,NNP,L-TRACK
9059,Falamansa,NNP,O
9059, ,_SP,O
9059,Xote,NNP,B-TRACK
9059,Dos,NNP,I-TRACK
9059,Milagres,NNS,L-TRACK
9060,Trey,NNP,O
9060,Songz,NNP,O
9060, ,_SP,O
9060,Fumble,NNP,U-TRACK
9061,God,NNP,O
9061,knows,VBZ,O
9061,why,WRB,O
9061,this,DT,O
9061,song,NN,O
9061,keeps,VBZ,O
9061,on,RP,O
9061,playing,VBG,O
9061,itself,PRP,O
9061,in,IN,O
9061,my,PRP$,O
9061,head,NN,O
9061,all,DT,O
9061,day,NN,O
9061,long,JJ,O
9061,TVXQDBSKTohoshinki,NNP,O
9061, ,_SP,O
9061,Love,NNP,B-TRACK
9061,in,IN,I-TRACK
9061,the,DT,I-TRACK
9061,Ice,NNP,L-TRACK
9061,Japanese,JJ,O
9061,Ver,NN,O
9062,Taylor,NNP,O
9062,Swift,NNP,O
9062, ,_SP,O
9062,Safe,NNP,B-TRACK
9062,&,CC,I-TRACK
9062,Sound,NNP,L-TRACK
9063,Move,VB,B-TRACK
9063,on,RP,I-TRACK
9063,up,RP,L-TRACK
9063, ,_SP,O
9063,Curtis,NNP,O
9063,Mayfield,NNP,O
9063,what,WP,O
9063,you,PRP,O
9063,slappin,VBP,O
9064, ,_SP,O
9064,I,PRP,B-TRACK
9064,'ll,MD,I-TRACK
9064,be,VB,I-TRACK
9064,home,RB,I-TRACK
9064,for,IN,I-TRACK
9064,Christmas,NNP,L-TRACK
9064,Brian,NNP,O
9064,Mcknight,NNP,O
9065,Peter,NNP,O
9065,Davison,NNP,O
9065,Sky,NNP,U-TRACK
9066, ,_SP,O
9066,BAP,NNP,O
9066, ,_SP,O
9066,WARRIOR,NN,U-TRACK
9067,Gym,NN,O
9067,class,NN,O
9067,heroe,NN,O
9067,ft,NNP,O
9067,Adam,NNP,O
9067,Levine,NNP,O
9067, ,_SP,O
9067,Stereo,NNP,B-TRACK
9067,hearts,NNS,L-TRACK
9068,Nicole,NNP,O
9068,Scherzinger,NNP,O
9068, ,_SP,O
9068,Right,RB,B-TRACK
9068,There,RB,L-TRACK
9069,Frankie,NNP,O
9069,Goes,VBZ,O
9069,To,IN,O
9069,Hollywood,NNP,O
9069,Bang,NNP,U-TRACK
9070, ,_SP,O
9070,MAROON,NNP,O
9070,5,CD,O
9070,FEAT,NN,O
9070,CHRISTINA,NN,O
9070,AGUILERA,NNP,O
9070,Moves,NNS,B-TRACK
9070,like,IN,I-TRACK
9070,jagger,NNP,L-TRACK
9070,Radio,NNP,O
9070,TEDDY,NNP,O
9070, ,_SP,O
9070,In,IN,O
9070,auf,NNP,O
9070,917,CD,O
9071,Katy,NNP,O
9071,Perry,NNP,O
9071, ,_SP,O
9071,The,DT,B-TRACK
9071,One,NN,I-TRACK
9071,That,WDT,I-TRACK
9071,Got,VBD,I-TRACK
9071,away,RB,L-TRACK
9071,21,CD,O
9072,It,PRP,B-TRACK
9072,All,DT,I-TRACK
9072,Belongs,VBZ,I-TRACK
9072,to,IN,I-TRACK
9072,Me,PRP,L-TRACK
9072, ,_SP,O
9072,Brandy,NNP,O
9072,&,CC,O
9072,Monica,NNP,O
9073, ,_SP,O
9073,Brooke,NNP,O
9073,Fraser,NNP,O
9073,Something,NN,B-TRACK
9073,In,IN,I-TRACK
9073,The,DT,I-TRACK
9073,Water,NNP,L-TRACK
9073,BB,NNP,O
9073,RADIO,NNP,O
9073, ,_SP,O
9073,Voll,NNP,O
9073,die,VBP,O
9073,Vielfalt,NNP,O
9074,Lil,NNP,O
9074,Wayne,NNP,O
9074,Blunt,NNP,B-TRACK
9074,blowin,NN,L-TRACK
9075,Got,VB,B-TRACK
9075,ta,TO,I-TRACK
9075,Be,VB,I-TRACK
9075,You,PRP,L-TRACK
9075, ,_SP,O
9075,One,CD,O
9075,Direction,NN,O
9076,payphone,NNP,U-TRACK
9076,maroon,NNP,O
9076,5,CD,O
9077,Only,RB,B-TRACK
9077,One,CD,L-TRACK
9077, ,_SP,O
9077,Yellowcard,NNP,O
9078,Childish,NNP,O
9078,Gambino,NNP,O
9078, ,_SP,O
9078,Heartbeat,NN,U-TRACK
9079, ,_SP,O
9079,Rhythm,NNP,B-TRACK
9079,Nation,NNP,L-TRACK
9079, ,_SP,O
9079,Janet,NNP,O
9079,JacksonOld,NNP,O
9079,School,NNP,O
9079,Jams,NNP,O
9079,Friday,NNP,O
9079,with,IN,O
9079,KNTC,NNP,O
9079,883,CD,O
9079,FM,NNP,O
9079,The,DT,O
9079,Heat,NNP,O
9079,with,IN,O
9079,The,DT,O
9079,Morning,NNP,O
9079,Mic,NNP,O
9079,Show,NNP,O
9080, ,_SP,O
9080,Taio,NNP,O
9080,Cruz,NNP,O
9080,feat,NN,O
9080,Kylie,NNP,O
9080,Minogue,NNP,O
9080,Higher,JJR,U-TRACK
9080,BB,NNP,O
9080,RADIO,NNP,O
9080, ,_SP,O
9080,In,IN,O
9080,auf,NNP,O
9080,1021,CD,O
9081, ,_SP,O
9081,CARO,NNP,O
9081,EMERALD,NNP,O
9081,A,DT,B-TRACK
9081,night,NN,I-TRACK
9081,like,IN,I-TRACK
9081,this,DT,L-TRACK
9081,Radio,NNP,O
9081,TEDDY,NNP,O
9081, ,_SP,O
9081,In,IN,O
9081,auf,NNP,O
9081,1029,CD,O
9082,Avenged,VBN,O
9082,Sevenfold,NNP,O
9082, ,_SP,O
9082,A,DT,B-TRACK
9082,Little,NNP,I-TRACK
9082,Piece,NNP,I-TRACK
9082,Of,IN,I-TRACK
9082,Heaven,NNP,L-TRACK
9083,Joe,NNP,O
9083,Budden,NNP,O
9083, ,_SP,O
9083,U,NNP,B-TRACK
9083,Ai,VBP,I-TRACK
9083,n't,RB,I-TRACK
9083,Got,VBN,I-TRACK
9083,ta,TO,I-TRACK
9083,Go,VB,I-TRACK
9083,Home,NN,L-TRACK
9084,Michelle,NNP,O
9084,Branch,NNP,O
9084,Breathe,NNP,U-TRACK
9085,Ride,VB,B-TRACK
9085,Like,IN,I-TRACK
9085,That,DT,L-TRACK
9085, ,_SP,O
9085,Travis,NNP,O
9085,Porter,NNP,O
9086,Paul,NNP,O
9086,McCartney,NNP,O
9086,No,DT,B-TRACK
9086,More,JJR,I-TRACK
9086,Lonely,NNP,I-TRACK
9086,Nights,NNPS,L-TRACK
9086,Ballad,NNP,O
9087,Chica,NNP,B-TRACK
9087,Latina,NNP,L-TRACK
9087, ,_SP,O
9087,Juan,NNP,O
9087,Magan,NNP,O
9088, ,_SP,O
9088,Mr,NNP,O
9088,President,NNP,O
9088,Coco,NNP,B-TRACK
9088,Jamboo,NNP,L-TRACK
9088,Radio,NNP,O
9088,TEDDY,NNP,O
9088, ,_SP,O
9088,In,IN,O
9088,auf,NNP,O
9088,902,CD,O
9089,Alicia,NNP,O
9089,Keys,NNP,O
9089, ,_SP,O
9089,No,DT,B-TRACK
9089,One,NN,L-TRACK
9090,Fresno,NNP,O
9090, ,_SP,O
9090,Stonehenge,NNP,U-TRACK
9091,Franklin,NNP,U-TRACK
9092,The,DT,O
9092,Rolling,NNP,O
9092,Stones,NNPS,O
9092, ,_SP,O
9092,Sympathy,NNP,B-TRACK
9092,For,IN,I-TRACK
9092,The,DT,I-TRACK
9092,Devil,NNP,L-TRACK
9093, ,_SP,O
9093,Foster,NNP,O
9093,The,DT,O
9093,People,NNPS,O
9093, ,_SP,O
9093,Love,NN,U-TRACK
9094,Cassie,NN,O
9094, ,_SP,O
9094,Me,PRP,B-TRACK
9094,&,CC,I-TRACK
9094,You,PRP,L-TRACK
9095, ,_SP,O
9095,Medina,NNP,O
9095,Forever,NNP,U-TRACK
9095,BB,NNP,O
9095,RADIO,NNP,O
9096, ,_SP,O
9096,Chris,NNP,O
9096,Brown,NNP,O
9096,Yeah,UH,B-TRACK
9096,3x,NN,L-TRACK
9096,Radio,NNP,O
9096,TEDDY,NNP,O
9096, ,_SP,O
9096,In,IN,O
9096,auf,NNP,O
9096,1029,CD,O
9097,Nat,NNP,O
9097,King,NNP,O
9097,Cole,NNP,O
9097, ,_SP,O
9097,Smoke,NN,B-TRACK
9097,Gets,VBZ,I-TRACK
9097,In,IN,I-TRACK
9097,Your,PRP$,I-TRACK
9097,Eyes,NNS,L-TRACK
9097,on,IN,O
9098,The,DT,O
9098,Kinks,NNP,O
9098,All,DT,B-TRACK
9098,Day,NN,I-TRACK
9098,And,CC,I-TRACK
9098,All,DT,I-TRACK
9098,Of,IN,I-TRACK
9098,The,DT,I-TRACK
9098,Night,NNP,L-TRACK
9099,Spin,NNP,O
9099,Doctors,NNS,O
9099,Forty,NNP,B-TRACK
9099,Or,CC,I-TRACK
9099,Fifty,NNP,L-TRACK
9100,Rihanna,NNP,O
9100, ,_SP,O
9100,Diamonds,NNS,U-TRACK
9101, ,_SP,O
9101,Reinhard,NNP,O
9101,Lakomy,NNP,O
9101,Der,NNP,B-TRACK
9101,Pfannekuchenschreck,NNP,L-TRACK
9101,Radio,NNP,O
9101,TEDDY,NNP,O
9101, ,_SP,O
9101,Makes,VBZ,O
9101,fun,NN,O
9101, ,_SP,O
9101,makes,VBZ,O
9101,clever,JJ,O
9102,Lifehouse,NNP,O
9102, ,_SP,O
9102,Take,VB,B-TRACK
9102,Me,PRP,I-TRACK
9102,Away,RB,L-TRACK
9102,Acoustic,NNP,O
9103, ,_SP,O
9103,Nena,NNP,O
9103,Farben,NNP,U-TRACK
9103,Radio,NNP,O
9103,TEDDY,NNP,O
9103, ,_SP,O
9103,In,IN,O
9103,auf,NNP,O
9103,1029,CD,O
9104, ,_SP,O
9104,Revolverheld,NNP,O
9104,feat,NN,O
9104,Marta,NNP,O
9104,Jandova,NNP,O
9104,Halt,NNP,B-TRACK
9104,Dich,NNP,I-TRACK
9104,an,DT,I-TRACK
9104,mir,FW,I-TRACK
9104,fest,JJS,L-TRACK
9105,One,CD,B-TRACK
9105,Way,NN,I-TRACK
9105,or,CC,I-TRACK
9105,Another,DT,L-TRACK
9105,Blondie,NNP,O
9106,Pendulum,NNP,O
9106,The,DT,B-TRACK
9106,Island,NNP,L-TRACK
9106,Live,RB,O
9106,From,IN,O
9106,Download,NNP,O
9106,Festival,NNP,O
9106,2011,CD,O
9107,The,DT,B-TRACK
9107,Rock,NNP,I-TRACK
9107,Show,NNP,L-TRACK
9107,Blink,NNP,O
9107,182,CD,O
9108,Kif'n'dir,UH,U-TRACK
9108, ,_SP,O
9108,Zaho,NN,O
9109, ,_SP,O
9109,Hoobastank,NNP,O
9109,The,DT,B-TRACK
9109,Reason,NNP,L-TRACK
9109,BB,NNP,O
9109,RADIO,NNP,O
9109, ,_SP,O
9109,Besuche,NNP,O
9109,uns,VBZ,O
9109,auf,NNP,O
9110,Them,PRP,O
9110,Here,RB,B-TRACK
9110,Comes,VBZ,I-TRACK
9110,The,DT,I-TRACK
9110,Night,NN,L-TRACK
9111, ,_SP,O
9111,Unheilig,NNP,O
9111,Unter,NNP,B-TRACK
9111,deiner,NN,I-TRACK
9111,Flagge,NNP,L-TRACK
9111,Radio,NNP,O
9111,TEDDY,NNP,O
9111, ,_SP,O
9111,In,IN,O
9111,auf,NNP,O
9111,878,CD,O
9112,Carly,RB,O
9112,Rae,NNP,O
9112,Jepsen,NNP,O
9112,Call,VB,B-TRACK
9112,Me,PRP,I-TRACK
9112,Maybe,RB,L-TRACK
9112,Almighty,NNP,O
9112,Mix,NNP,O
9113,',``,O
9113,DO,VBP,B-TRACK
9113,YA,NNP,I-TRACK
9113,THANG,NNP,L-TRACK
9113,','',O
9113,once,RB,O
9113,again,RB,O
9113,my,PRP$,O
9113,favorite,JJ,O
9113,thing,NN,O
9113,to,TO,O
9113,do,VB,O
9113,right,RB,O
9113,after,IN,O
9113,workIn,:,O
9113,the,DT,O
9113,car,NN,O
9113,on,IN,O
9113,the,DT,O
9113,way,NN,O
9113,home,RB,O
9113,&,CC,O
9113,as,RB,O
9113,soon,RB,O
9113,as,IN,O
9113,I,PRP,O
9113,get,VBP,O
9113,in,IN,O
9114,Supertramp,NN,O
9114,Take,VB,B-TRACK
9114,The,DT,I-TRACK
9114,Long,NNP,I-TRACK
9114,Way,NNP,I-TRACK
9114,Home,NN,L-TRACK
9115,Baby,NNP,O
9115,Love,NNP,U-TRACK
9116,Madeon,NNP,O
9116,Icarus,NNP,U-TRACK
9117, ,_SP,O
9117,Pitbull,NNP,O
9117,feat,NN,O
9117,Ne,NNP,O
9117,Yo,NNP,O
9117,Afrojack,NNP,O
9117,&,CC,O
9117,Nayer,NNP,O
9117,Give,VB,B-TRACK
9117,Me,PRP,I-TRACK
9117,Everything,NN,L-TRACK
9118,Rohff,NNP,O
9118, ,_SP,O
9118,A,DT,B-TRACK
9118,Bout,NNP,I-TRACK
9118,Portant,NNP,L-TRACK
9119,Tom,NNP,O
9119,Williams,NNP,O
9119,And,CC,O
9119,The,DT,O
9119,Boat,NNP,O
9119,My,PRP$,B-TRACK
9119,Bones,NNS,L-TRACK
9120,Teman,NNP,B-TRACK
9120,Pengganti,NNP,L-TRACK
9120, ,_SP,O
9120,Black,NNP,O
9120,&,CC,O
9120,Malique,NNP,O
9121, ,_SP,O
9121,The,DT,O
9121,Bosshoss,NNP,O
9121,Do,VBP,B-TRACK
9121,n't,RB,I-TRACK
9121,Gimme,NNP,I-TRACK
9121,That,DT,L-TRACK
9121,BB,NNP,O
9121,RADIO,NNP,O
9121, ,_SP,O
9121,In,IN,O
9121,auf,NNP,O
9121,954,CD,O
9122,warren,NNP,O
9122,g,NNP,O
9122,regulate,NN,U-TRACK
9123,Kim,NNP,U-TRACK
9123,Eminem,NNP,O
9124,Lloyd,NNP,O
9124,Cole,NNP,O
9124,Commotions,NNPS,O
9124,Are,VBP,B-TRACK
9124,You,PRP,I-TRACK
9124,Ready,JJ,I-TRACK
9124,To,TO,I-TRACK
9124,Be,VB,I-TRACK
9124,Heartbroken,VBN,L-TRACK
9125, ,_SP,O
9125,Slight,NNP,B-TRACK
9125,Work,NNP,L-TRACK
9125,by,IN,O
9125,&,CC,O
9126, ,_SP,O
9126,franklin,NNP,U-TRACK
9126,',POS,O
9127,Beez,NNP,B-TRACK
9127,In,IN,I-TRACK
9127,the,DT,I-TRACK
9127,Trap,NNP,L-TRACK
9127,feat,NN,O
9127,2,CD,O
9127,Chainz,NNP,O
9127,by,IN,O
9127,Nicki,NNP,O
9127,Minaj,NNP,O
9128,Balada,NNP,B-TRACK
9128,Boa,NNP,L-TRACK
9128, ,_SP,O
9128,Gusttavo,NNP,O
9128,Lima,NNP,O
9129,FIND,VB,B-TRACK
9129,YOUR,PRP$,I-TRACK
9129,LOVE,NN,L-TRACK
9129,drake,NN,O
9130,Lu,NNP,O
9130,Colombo,NNP,O
9130, ,_SP,O
9130,Maracaibo,NNP,U-TRACK
9131,The,DT,O
9131,Black,NNP,O
9131,Keys,NNPS,O
9131,Lonely,NNP,B-TRACK
9131,Boy,NNP,L-TRACK
9132,Gna,NN,O
9132,TOP,JJ,B-TRACK
9132,girl,NN,L-TRACK
9133,Jask,NNP,O
9133,feat,NN,O
9133,Jocie,NNP,O
9133, ,_SP,O
9133,Beautiful,NNP,U-TRACK
9134,lonely,JJ,U-TRACK
9134, ,_SP,O
9134,akon,NNS,O
9135,yiruma,NNP,O
9135, ,_SP,O
9135,river,NN,B-TRACK
9135,flows,VBZ,I-TRACK
9135,in,IN,I-TRACK
9135,you,PRP,L-TRACK
9136,Devil,NNP,B-TRACK
9136,In,IN,I-TRACK
9136,A,DT,I-TRACK
9136,New,NNP,I-TRACK
9136,Dress,NNP,L-TRACK
9136,Feat,NNP,O
9136,Rick,NNP,O
9136,Ross,NNP,O
9136, ,_SP,O
9136,Kanye,NNP,O
9136,West,NNP,O
9137,Imran,NNP,O
9137,Khan,NNP,O
9137, ,_SP,O
9137,Amplifier,NNP,U-TRACK
9138,Dire,NNP,O
9138,Straits,NNPS,O
9138, ,_SP,O
9138,Sultans,NNPS,B-TRACK
9138,Of,IN,I-TRACK
9138,Swing,NN,L-TRACK
9139, ,_SP,O
9139,Amy,NNP,O
9139,MacDonald,NNP,O
9139,Slow,NNP,B-TRACK
9139,It,PRP,I-TRACK
9139,Down,IN,L-TRACK
9139,BB,NNP,O
9139,RADIO,NNP,O
9139, ,_SP,O
9139,Besuche,NNP,O
9139,uns,VBZ,O
9139,auf,NNP,O
9140,Public,NNP,O
9140,Service,NNP,O
9140,Broadcasting,NNP,O
9140,Spitfire,NNP,U-TRACK
9141,Cher,NNP,O
9141,Lloyd,NNP,O
9141,Superhero,NNP,U-TRACK
9142,Bangles,NNS,O
9142,Going,VBG,B-TRACK
9142,Down,RP,I-TRACK
9142,To,IN,I-TRACK
9142,Liverpool,NNP,L-TRACK
9143,mary,NNP,B-TRACK
9143,3x,NNP,L-TRACK
9143,wiz,NN,O
9143,khalifa,NN,O
9144,Welcome,UH,B-TRACK
9144,To,IN,I-TRACK
9144,My,PRP$,I-TRACK
9144,Hood,NNP,L-TRACK
9144, ,_SP,O
9144,DJ,NNP,O
9144,Khaled,NNP,O
9144,Ft,NNP,O
9144,Rick,NNP,O
9144,Ross,NNP,O
9144,Plies,NNP,O
9144,Lil,NNP,O
9144,Wayne,NNP,O
9144,&,CC,O
9144,T,NNP,O
9144,Pain,NNP,O
9145,Michael,NNP,O
9145,mind,NN,O
9145, ,_SP,O
9145,show,VBP,B-TRACK
9145,me,PRP,I-TRACK
9145,love,VB,L-TRACK
9146,Joni,NNP,O
9146,Mitchell,NNP,O
9146,Carey,NNP,U-TRACK
9147,Miguel,NNP,O
9147,The,DT,B-TRACK
9147,Thrill,NN,L-TRACK
9148,Booba,NNP,O
9148, ,_SP,O
9148,Garcimore,NNP,U-TRACK
9149,Flo,NNP,O
9149,Rida,NNP,O
9149,Whistle,NNP,U-TRACK
9150,Carter,NNP,O
9150,Tutti,NNP,O
9150,Void,NNP,O
9150,V3,NN,U-TRACK
9151,Evanescence,NNP,O
9151, ,_SP,O
9151,Sick,NNP,U-TRACK
9152,Seize,NNP,B-TRACK
9152,The,DT,I-TRACK
9152,Day,NNP,L-TRACK
9152, ,_SP,O
9152,Avenged,NNP,O
9152,Sevenfold,NNP,O
9152,trying,VBG,O
9152,not,RB,O
9152,to,TO,O
9152,cry,VB,O
9152,because,IN,O
9152,I,PRP,O
9152,'m,VBP,O
9152,with,IN,O
9152,la,DT,O
9152,sister,NN,O
9152,','',O
9153, ,_SP,O
9153,Chris,NNP,O
9153,Brown,NNP,O
9153,Yeah,UH,B-TRACK
9153,3x,NN,L-TRACK
9153,BB,NNP,O
9153,RADIO,NNP,O
9153, ,_SP,O
9153,Voll,NNP,O
9153,die,VBP,O
9153,Vielfalt,NNP,O
9154,ohyes,XX,O
9154,de,IN,O
9154,pickup,NN,O
9154,is,VBZ,O
9154,weer,NN,O
9154,gemaakt,NNP,O
9154,Bob,NNP,O
9154,Marley,NNP,O
9154, ,_SP,O
9154,No,DT,B-TRACK
9154,woman,NN,I-TRACK
9154,no,DT,I-TRACK
9154,cry,NN,L-TRACK
9155,Teeth,NNS,O
9155,U,NN,B-TRACK
9155,R,NN,I-TRACK
9155,1,CD,L-TRACK
9156, ,_SP,O
9156,Cheryl,NNP,O
9156,Cole,NNP,O
9156,Fight,NNP,B-TRACK
9156,For,IN,I-TRACK
9156,This,DT,I-TRACK
9156,Love,NNP,L-TRACK
9156,BB,NNP,O
9156,RADIO,NNP,O
9156, ,_SP,O
9156,In,IN,O
9156,auf,NNP,O
9156,1078,CD,O
9157,Alanis,NNP,O
9157,Morissette,NNP,O
9157, ,_SP,O
9157,Utopia,NNP,U-TRACK
9157,on,IN,O
9158,New,NNP,B-TRACK
9158,Disease,NNP,L-TRACK
